=====================
  Training Session  
=====================
Name:		Mohamed Nour El-Din
Session:	Session_2014_05_10_71422
Date:		2014-05-10 20-34-09
Trials:		4
TrialsPerClass:	2
BlankTime:	2
SteadyTime:	1
TrainingTime:	4
Triggers:	3651, 4539, 5427, 6316
ClassesTypes:	1, 1, 2, 2
ClassesNames:	RIGHT, LEFT

RawData:
Count,	F3,	FC5,	AF3,	F7,	T7,	P7,	O1,	O2,	P8,	T8,	F8,	AF4,	FC6,	F4,	Q_F3,	Q_FC5,	Q_AF3,	Q_F7,	Q_T7,	Q_P7,	Q_O1,	Q_O2,	Q_P8,	Q_T8,	Q_F8,	Q_AF4,	Q_FC6,	Q_F4,	GyroX,	GyroY
97,	8098,	7790,	7820,	8390,	8855,	8085,	8495,	8463,	8276,	8311,	8766,	8765,	8491,	8914,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.04,	0.04,	0.03,	0.04,	1699,	1685
98,	8084,	7753,	7828,	8369,	8848,	8073,	8477,	8472,	8295,	8328,	8790,	8789,	8512,	8934,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.04,	0.03,	0.04,	1699,	1686
99,	8100,	7765,	7825,	8372,	8858,	8068,	8488,	8475,	8285,	8317,	8782,	8780,	8502,	8963,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.00,	0.00,	0.04,	1697,	1687
100,	8092,	7768,	7824,	8375,	8851,	8077,	8484,	8471,	8292,	8318,	8791,	8781,	8501,	8956,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.00,	0.00,	0.04,	1696,	1688
101,	8092,	7768,	7834,	8376,	8848,	8080,	8478,	8467,	8294,	8316,	8793,	8787,	8505,	8934,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.00,	0.00,	0.03,	1694,	1689
102,	8092,	7757,	7834,	8366,	8848,	8063,	8478,	8482,	8290,	8315,	8790,	8796,	8510,	8942,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.00,	0.00,	0.03,	1693,	1690
103,	8092,	7758,	7832,	8373,	8852,	8070,	8476,	8466,	8294,	8316,	8796,	8795,	8512,	8955,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.00,	0.00,	0.03,	1691,	1691
104,	8102,	7755,	7833,	8369,	8845,	8061,	8470,	8475,	8301,	8322,	8798,	8796,	8512,	8960,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.00,	0.03,	0.03,	1691,	1690
105,	8103,	7746,	7839,	8363,	8845,	8061,	8472,	8487,	8311,	8331,	8797,	8799,	8515,	8955,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.00,	0.03,	0.00,	1688,	1690
106,	8094,	7757,	7840,	8374,	8853,	8080,	8478,	8467,	8300,	8318,	8794,	8789,	8508,	8951,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.00,	0.03,	0.00,	1688,	1690
107,	8090,	7748,	7839,	8363,	8841,	8066,	8470,	8480,	8299,	8325,	8800,	8800,	8514,	8965,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.03,	0.03,	0.00,	1687,	1689
108,	8096,	7761,	7846,	8368,	8848,	8079,	8477,	8470,	8299,	8333,	8796,	8794,	8510,	8946,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.03,	0.01,	0.00,	1687,	1691
109,	8091,	7764,	7845,	8378,	8848,	8079,	8482,	8463,	8292,	8316,	8791,	8789,	8503,	8955,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.03,	0.01,	0.03,	1688,	1689
110,	8089,	7752,	7841,	8372,	8843,	8068,	8479,	8474,	8297,	8318,	8798,	8797,	8502,	8966,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.04,	0.03,	0.01,	0.03,	1687,	1691
111,	8100,	7771,	7845,	8377,	8852,	8085,	8482,	8462,	8293,	8322,	8789,	8789,	8493,	8942,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.04,	0.03,	0.01,	0.03,	1689,	1691
112,	8096,	7762,	7845,	8374,	8848,	8074,	8475,	8473,	8296,	8323,	8788,	8792,	8499,	8962,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.04,	0.03,	0.04,	0.03,	1691,	1692
113,	8090,	7765,	7844,	8381,	8851,	8084,	8478,	8461,	8294,	8318,	8789,	8788,	8498,	8954,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.04,	0.03,	0.04,	0.03,	1693,	1693
114,	8096,	7781,	7847,	8381,	8855,	8089,	8484,	8451,	8288,	8316,	8786,	8791,	8490,	8939,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.00,	0.03,	0.04,	0.03,	1693,	1693
115,	8099,	7765,	7845,	8369,	8854,	8078,	8482,	8470,	8296,	8318,	8790,	8790,	8490,	8948,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.00,	0.03,	0.04,	0.03,	1696,	1691
116,	8098,	7771,	7844,	8385,	8860,	8089,	8490,	8455,	8294,	8310,	8783,	8773,	8483,	8935,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.00,	0.03,	0.03,	0.03,	1697,	1690
117,	8095,	7765,	7847,	8385,	8848,	8075,	8486,	8463,	8297,	8314,	8790,	8792,	8489,	8952,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.00,	0.03,	0.03,	0.03,	1699,	1691
118,	8097,	7764,	7846,	8376,	8851,	8085,	8485,	8467,	8294,	8316,	8791,	8786,	8484,	8949,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.03,	0.03,	0.03,	1702,	1688
119,	8094,	7772,	7845,	8379,	8859,	8091,	8491,	8457,	8294,	8314,	8785,	8777,	8478,	8933,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.04,	0.03,	0.03,	1703,	1688
120,	8087,	7762,	7850,	8374,	8850,	8074,	8484,	8469,	8295,	8315,	8791,	8794,	8488,	8952,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.04,	0.00,	0.03,	1707,	1686
121,	8097,	7771,	7856,	8380,	8853,	8092,	8485,	8455,	8281,	8309,	8788,	8777,	8479,	8943,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.04,	0.00,	0.01,	1708,	1688
122,	8097,	7759,	7857,	8372,	8849,	8077,	8478,	8465,	8293,	8321,	8788,	8781,	8480,	8939,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.04,	0.00,	0.01,	1710,	1687
123,	8090,	7759,	7856,	8373,	8850,	8077,	8478,	8470,	8298,	8322,	8785,	8784,	8483,	8931,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.03,	0.00,	0.01,	1711,	1687
124,	8095,	7775,	7854,	8380,	8853,	8093,	8489,	8455,	8289,	8314,	8781,	8774,	8477,	8932,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.03,	0.01,	0.01,	1712,	1685
125,	8100,	7758,	7859,	8365,	8843,	8074,	8476,	8472,	8298,	8318,	8793,	8791,	8484,	8978,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.03,	0.03,	0.01,	0.00,	1712,	1685
126,	8098,	7766,	7864,	8379,	8855,	8089,	8477,	8462,	8289,	8312,	8788,	8784,	8475,	8958,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.03,	0.01,	0.00,	1711,	1684
127,	8089,	7765,	7855,	8379,	8853,	8082,	8484,	8470,	8285,	8316,	8787,	8785,	8477,	8927,	0.04,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.00,	0.01,	0.00,	1710,	1684
0,	8096,	7776,	7853,	8378,	8856,	8090,	8480,	8453,	8285,	8313,	8785,	8774,	8478,	8939,	0.00,	0.00,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.00,	0.01,	0.00,	1708,	1681
1,	8093,	7761,	7853,	8375,	8852,	8070,	8477,	8473,	8295,	8321,	8787,	8787,	8485,	8973,	0.00,	0.01,	0.00,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.00,	0.01,	0.00,	1703,	1683
2,	8095,	7769,	7861,	8378,	8855,	8082,	8481,	8467,	8294,	8320,	8786,	8786,	8488,	8957,	0.00,	0.01,	0.01,	0.03,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.00,	0.01,	0.00,	1702,	1681
3,	8090,	7772,	7859,	8375,	8856,	8088,	8484,	8454,	8291,	8311,	8790,	8779,	8484,	8931,	0.00,	0.01,	0.01,	0.00,	0.00,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.00,	0.01,	0.00,	1698,	1680
4,	8091,	7758,	7858,	8371,	8850,	8074,	8481,	8469,	8302,	8326,	8797,	8790,	8488,	8945,	0.00,	0.01,	0.01,	0.00,	0.01,	0.03,	0.01,	0.03,	0.01,	0.01,	0.01,	0.00,	0.01,	0.00,	1696,	1680
5,	8092,	7770,	7857,	8384,	8858,	8083,	8479,	8465,	8299,	8327,	8787,	8784,	8490,	8945,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.01,	0.03,	0.01,	0.01,	0.01,	0.00,	0.01,	0.00,	1694,	1679
6,	8087,	7762,	7855,	8373,	8859,	8073,	8476,	8479,	8293,	8312,	8789,	8787,	8491,	8958,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.03,	0.01,	0.01,	0.01,	0.00,	0.01,	0.00,	1692,	1680
7,	8087,	7769,	7856,	8376,	8857,	8081,	8481,	8475,	8293,	8310,	8789,	8787,	8483,	8956,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.01,	0.01,	0.01,	0.00,	0.01,	0.00,	1689,	1681
8,	8087,	7765,	7852,	8376,	8857,	8080,	8480,	8467,	8301,	8319,	8787,	8792,	8486,	8943,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.01,	0.00,	0.01,	0.00,	1689,	1684
9,	8091,	7751,	7857,	8366,	8860,	8070,	8481,	8483,	8291,	8313,	8791,	8791,	8485,	8959,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.01,	0.00,	0.01,	0.00,	1689,	1685
10,	8093,	7771,	7867,	8380,	8858,	8088,	8480,	8482,	8281,	8303,	8796,	8782,	8475,	8962,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.00,	0.00,	0.01,	0.00,	1689,	1686
11,	8090,	7752,	7862,	8372,	8849,	8070,	8472,	8493,	8302,	8319,	8807,	8801,	8491,	8967,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.00,	0.00,	0.01,	0.00,	1689,	1686
12,	8098,	7757,	7857,	8376,	8862,	8083,	8488,	8482,	8295,	8316,	8793,	8790,	8488,	8957,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.00,	0.00,	0.00,	0.00,	1691,	1687
13,	8099,	7771,	7857,	8379,	8863,	8102,	8486,	8476,	8283,	8311,	8789,	8788,	8484,	8950,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.00,	0.00,	0.00,	0.03,	1692,	1686
14,	8095,	7751,	7855,	8365,	8856,	8072,	8479,	8497,	8296,	8321,	8797,	8802,	8493,	8973,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1694,	1687
15,	8101,	7773,	7854,	8383,	8859,	8077,	8492,	8482,	8290,	8307,	8787,	8784,	8483,	8959,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1694,	1687
16,	8099,	7766,	7855,	8377,	8844,	8071,	8481,	8490,	8298,	8311,	8794,	8798,	8490,	8958,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1697,	1689
17,	8099,	7761,	7856,	8373,	8850,	8075,	8486,	8492,	8306,	8329,	8793,	8797,	8487,	8971,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1698,	1690
18,	8102,	7778,	7854,	8387,	8852,	8085,	8492,	8473,	8291,	8318,	8785,	8777,	8474,	8953,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1700,	1692
19,	8097,	7757,	7852,	8376,	8837,	8065,	8475,	8490,	8300,	8320,	8796,	8798,	8488,	8944,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1701,	1692
20,	8100,	7770,	7854,	8381,	8854,	8087,	8487,	8478,	8301,	8329,	8787,	8789,	8486,	8934,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1701,	1695
21,	8100,	7775,	7853,	8382,	8856,	8086,	8491,	8479,	8295,	8318,	8782,	8784,	8488,	8972,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1703,	1694
22,	8096,	7760,	7848,	8378,	8851,	8074,	8482,	8488,	8300,	8315,	8791,	8792,	8498,	8991,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1702,	1693
23,	8097,	7771,	7847,	8383,	8855,	8087,	8487,	8467,	8296,	8319,	8787,	8779,	8486,	8944,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1703,	1692
24,	8100,	7759,	7852,	8368,	8844,	8068,	8480,	8487,	8299,	8328,	8794,	8791,	8491,	8944,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1702,	1689
25,	8098,	7766,	7851,	8374,	8852,	8084,	8484,	8484,	8299,	8329,	8792,	8787,	8496,	8949,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1701,	1687
26,	8094,	7773,	7842,	8383,	8850,	8088,	8488,	8469,	8295,	8319,	8785,	8780,	8493,	8955,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1700,	1685
27,	8101,	7754,	7848,	8369,	8839,	8065,	8478,	8486,	8298,	8320,	8793,	8793,	8501,	8973,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1698,	1684
28,	8105,	7773,	7849,	8376,	8853,	8083,	8486,	8481,	8295,	8319,	8787,	8780,	8497,	8952,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1696,	1683
29,	8094,	7768,	7839,	8370,	8846,	8073,	8485,	8492,	8301,	8322,	8787,	8787,	8500,	8958,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1695,	1685
30,	8098,	7759,	7845,	8371,	8847,	8075,	8477,	8488,	8297,	8323,	8789,	8794,	8502,	8950,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1695,	1684
31,	8098,	7777,	7846,	8382,	8857,	8087,	8484,	8472,	8286,	8315,	8782,	8781,	8495,	8948,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1693,	1685
32,	8088,	7765,	7839,	8369,	8850,	8073,	8479,	8488,	8300,	8322,	8787,	8789,	8503,	8975,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1693,	1685
33,	8095,	7770,	7842,	8376,	8853,	8083,	8480,	8481,	8302,	8331,	8783,	8781,	8497,	8956,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1691,	1687
34,	8098,	7767,	7839,	8377,	8852,	8072,	8479,	8485,	8300,	8331,	8783,	8783,	8494,	8961,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1692,	1686
35,	8098,	7754,	7836,	8371,	8854,	8075,	8478,	8485,	8302,	8323,	8791,	8789,	8502,	8967,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1690,	1685
36,	8097,	7761,	7837,	8377,	8854,	8086,	8484,	8475,	8292,	8317,	8785,	8780,	8499,	8949,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1691,	1687
37,	8097,	7758,	7834,	8371,	8843,	8066,	8479,	8491,	8295,	8329,	8787,	8787,	8505,	8960,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1693,	1685
38,	8103,	7771,	7831,	8382,	8854,	8079,	8480,	8469,	8293,	8325,	8784,	8777,	8504,	8944,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1694,	1686
39,	8102,	7765,	7831,	8380,	8849,	8075,	8476,	8471,	8295,	8321,	8785,	8786,	8511,	8949,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1696,	1687
40,	8100,	7759,	7829,	8376,	8846,	8072,	8481,	8482,	8299,	8318,	8787,	8795,	8514,	8953,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1696,	1688
41,	8100,	7772,	7826,	8385,	8853,	8086,	8486,	8461,	8292,	8310,	8782,	8778,	8510,	8938,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1698,	1688
42,	8098,	7758,	7825,	8369,	8843,	8066,	8473,	8481,	8298,	8323,	8785,	8791,	8524,	8967,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1697,	1691
43,	8103,	7773,	7820,	8372,	8853,	8082,	8485,	8471,	8291,	8317,	8776,	8786,	8514,	8956,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1699,	1691
44,	8099,	7770,	7812,	8377,	8855,	8086,	8483,	8463,	8291,	8315,	8782,	8784,	8516,	8941,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1698,	1692
45,	8096,	7750,	7811,	8372,	8853,	8073,	8477,	8480,	8298,	8322,	8792,	8790,	8531,	8942,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1699,	1693
46,	8101,	7773,	7815,	8386,	8862,	8088,	8489,	8467,	8287,	8317,	8779,	8781,	8525,	8934,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1699,	1692
47,	8101,	7765,	7814,	8376,	8846,	8071,	8480,	8480,	8293,	8322,	8781,	8794,	8527,	8976,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1700,	1690
48,	8098,	7761,	7816,	8378,	8853,	8084,	8480,	8471,	8292,	8309,	8785,	8783,	8522,	8966,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1700,	1687
49,	8095,	7768,	7819,	8386,	8856,	8088,	8489,	8460,	8290,	8305,	8792,	8780,	8521,	8929,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1699,	1687
50,	8096,	7758,	7816,	8370,	8842,	8067,	8476,	8478,	8301,	8321,	8798,	8800,	8533,	8936,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1700,	1685
51,	8101,	7771,	7811,	8373,	8849,	8085,	8479,	8464,	8291,	8309,	8789,	8784,	8528,	8934,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1700,	1686
52,	8099,	7759,	7815,	8373,	8846,	8071,	8485,	8477,	8291,	8310,	8793,	8789,	8529,	8966,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1700,	1685
53,	8099,	7761,	7821,	8380,	8851,	8075,	8482,	8477,	8295,	8327,	8793,	8796,	8531,	8968,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1700,	1685
54,	8092,	7772,	7817,	8383,	8857,	8087,	8481,	8455,	8291,	8319,	8783,	8783,	8524,	8938,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1702,	1683
55,	8093,	7755,	7818,	8368,	8845,	8068,	8477,	8479,	8294,	8315,	8791,	8793,	8530,	8938,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1701,	1683
56,	8102,	7774,	7824,	8382,	8853,	8084,	8481,	8476,	8289,	8312,	8785,	8788,	8520,	8929,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1703,	1682
57,	8089,	7764,	7823,	8374,	8854,	8073,	8478,	8471,	8294,	8312,	8786,	8792,	8518,	8957,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1703,	1681
58,	8091,	7757,	7818,	8369,	8849,	8072,	8479,	8475,	8301,	8329,	8794,	8798,	8530,	8986,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1703,	1682
59,	8102,	7776,	7816,	8384,	8852,	8083,	8480,	8469,	8295,	8326,	8782,	8779,	8527,	8949,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1704,	1681
60,	8097,	7757,	7816,	8367,	8852,	8060,	8476,	8486,	8296,	8318,	8788,	8793,	8533,	8920,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1703,	1683
61,	8096,	7766,	7814,	8372,	8857,	8078,	8486,	8477,	8293,	8325,	8790,	8793,	8527,	8926,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1702,	1685
62,	8098,	7768,	7819,	8377,	8854,	8079,	8481,	8472,	8297,	8324,	8784,	8783,	8519,	8975,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1701,	1686
63,	8101,	7761,	7823,	8371,	8854,	8069,	8474,	8483,	8299,	8320,	8786,	8792,	8516,	9002,	0.00,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1701,	1686
64,	8099,	7777,	7820,	8383,	8858,	8081,	8479,	8481,	8292,	8321,	8782,	8788,	8506,	8953,	0.04,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1700,	1686
65,	8097,	7757,	7825,	8368,	8846,	8063,	8481,	8490,	8300,	8324,	8786,	8789,	8511,	8919,	0.04,	0.01,	0.01,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1699,	1686
66,	8103,	7765,	7834,	8370,	8851,	8081,	8486,	8476,	8298,	8315,	8784,	8783,	8504,	8915,	0.04,	0.01,	0.03,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1695,	1685
67,	8099,	7776,	7835,	8380,	8856,	8084,	8480,	8473,	8293,	8313,	8785,	8790,	8502,	8966,	0.04,	0.01,	0.03,	0.00,	0.01,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1695,	1685
68,	8093,	7759,	7830,	8375,	8850,	8065,	8476,	8488,	8302,	8325,	8791,	8796,	8509,	9012,	0.04,	0.01,	0.03,	0.00,	0.00,	0.04,	0.00,	0.01,	0.00,	0.01,	0.04,	0.00,	0.00,	0.03,	1694,	1687
